[2026-04-18 11:08:46] Before: 20000.0 | After: 19999.8 | Result: -0.20 | odd: 1.06x | bet: 0.2 | density(last10)=3/10
[2026-05-07 22:17:37] Before: 20000.0 | After: 20000.1 | Result: +0.10 | odd: 1.73x | bet: 0.2 | density(last10)=2/10
[2026-05-07 22:18:07] Before: 20000.1 | After: 20000.2 | Result: +0.10 | odd: 1.76x | bet: 0.2 | density(last10)=2/10
[2026-05-07 22:23:01] Before: 20000.2 | After: 20000.3 | Result: +0.10 | odd: 4.24x | bet: 0.2 | density(last10)=2/10
[2026-05-07 22:24:56] Before: 20000.3 | After: 20000.1 | Result: -0.20 | odd: 1.22x | bet: 0.2 | density(last10)=3/10
[2026-05-07 22:25:33] Before: 20000.1 | After: 20000.2 | Result: +0.10 | odd: 1.91x | bet: 0.2 | density(last10)=3/10
[2026-05-07 22:28:03] Before: 20000.2 | After: 20000.3 | Result: +0.10 | odd: 7.62x | bet: 0.2 | density(last10)=2/10
[2026-05-07 22:30:21] Before: 20000.3 | After: 20000.1 | Result: -0.20 | odd: 1.02x | bet: 0.2 | density(last10)=3/10
[2026-05-07 22:32:10] Before: 20000.1 | After: 19999.9 | Result: -0.20 | odd: 1.21x | bet: 0.2 | density(last10)=3/10
[2026-05-07 22:33:42] Before: 19999.9 | After: 19999.7 | Result: -0.20 | odd: 1.15x | bet: 0.2 | density(last10)=4/10
[2026-05-07 22:34:16] Before: 19999.7 | After: 19999.8 | Result: +0.10 | odd: 1.88x | bet: 0.2 | density(last10)=4/10
[2026-05-07 22:34:41] Before: 19999.8 | After: 19999.6 | Result: -0.20 | odd: 1.16x | bet: 0.2 | density(last10)=4/10
[2026-05-07 22:36:11] Before: 19999.6 | After: 19999.4 | Result: -0.20 | odd: 1.14x | bet: 0.2 | density(last10)=4/10
[2026-05-07 22:36:29] Before: 19999.4 | After: 19999.5 | Result: +0.10 | odd: 1.98x | bet: 0.2 | density(last10)=4/10
[2026-05-07 22:36:59] Before: 19999.5 | After: 19999.3 | Result: -0.20 | odd: 1.01x | bet: 0.2 | density(last10)=4/10
[2026-05-07 22:37:42] Before: 19999.3 | After: 19999.4 | Result: +0.10 | odd: 15.97x | bet: 0.2 | density(last10)=4/10
[2026-05-07 22:38:50] Before: 19999.4 | After: 19999.2 | Result: -0.20 | odd: 1.0x | bet: 0.2 | density(last10)=3/10
[2026-05-07 22:39:38] Before: 19999.2 | After: 19999.3 | Result: +0.10 | odd: 2.26x | bet: 0.2 | density(last10)=4/10
[2026-05-07 22:40:38] Before: 19999.3 | After: 19999.4 | Result: +0.10 | odd: 5.93x | bet: 0.2 | density(last10)=3/10
[2026-05-07 22:42:00] Before: 19999.4 | After: 19999.5 | Result: +0.10 | odd: 3.1x | bet: 0.2 | density(last10)=3/10
[2026-05-07 22:42:58] Before: 19999.5 | After: 19999.3 | Result: -0.20 | odd: 1.03x | bet: 0.2 | density(last10)=4/10
[2026-05-07 22:45:10] Before: 19999.3 | After: 19999.4 | Result: +0.10 | odd: 6.58x | bet: 0.2 | density(last10)=4/10
[2026-05-07 22:46:53] Before: 19999.4 | After: 19999.2 | Result: -0.20 | odd: 1.11x | bet: 0.2 | density(last10)=4/10
[2026-05-07 22:47:23] Before: 19999.2 | After: 19999.0 | Result: -0.20 | odd: 1.41x | bet: 0.2 | density(last10)=4/10
[2026-05-07 22:48:16] Before: 19999.0 | After: 19998.8 | Result: -0.20 | odd: 1.0x | bet: 0.2 | density(last10)=5/10
[2026-05-07 22:51:04] Before: 19998.8 | After: 19998.9 | Result: +0.10 | odd: 3.06x | bet: 0.2 | density(last10)=5/10
[2026-05-07 22:51:46] Before: 19998.9 | After: 19999.0 | Result: +0.10 | odd: 4.67x | bet: 0.2 | density(last10)=5/10
[2026-05-07 22:53:03] Before: 19999.0 | After: 19998.8 | Result: -0.20 | odd: 1.24x | bet: 0.2 | density(last10)=5/10
[2026-05-07 22:53:23] Before: 19998.8 | After: 19998.9 | Result: +0.10 | odd: 2.49x | bet: 0.2 | density(last10)=5/10
[2026-05-07 22:54:46] Before: 19998.9 | After: 19999.0 | Result: +0.10 | odd: 1.95x | bet: 0.2 | density(last10)=6/10
[2026-05-07 22:56:08] Before: 19999.0 | After: 19999.1 | Result: +0.10 | odd: 3.74x | bet: 0.2 | density(last10)=6/10
[2026-05-07 22:57:52] Before: 19999.1 | After: 19998.9 | Result: -0.20 | odd: 1.1x | bet: 0.2 | density(last10)=6/10
[2026-05-07 22:58:19] Before: 19998.9 | After: 19999.0 | Result: +0.10 | odd: 4.06x | bet: 0.2 | density(last10)=6/10
[2026-05-07 22:59:28] Before: 19999.0 | After: 19999.2 | Result: +0.20 | odd: 5.27x | bet: 0.2 | density(last10)=5/10
[2026-05-07 23:00:29] Before: 19999.2 | After: 19999.3 | Result: +0.10 | odd: 2.25x | bet: 0.2 | density(last10)=6/10
[2026-05-07 23:00:48] Before: 19999.3 | After: 19999.1 | Result: -0.20 | odd: 1.05x | bet: 0.2 | density(last10)=6/10
[2026-05-07 23:01:01] Before: 19999.1 | After: 19998.7 | Result: -0.40 | odd: 1.38x | bet: 0.2 | density(last10)=7/10
[2026-05-07 23:02:52] Before: 19998.7 | After: 19998.8 | Result: +0.10 | odd: 3.82x | bet: 0.2 | density(last10)=6/10
[2026-05-07 23:03:33] Before: 19998.8 | After: 19998.9 | Result: +0.10 | odd: 1.99x | bet: 0.2 | density(last10)=5/10
[2026-05-07 23:04:23] Before: 19998.9 | After: 19999.0 | Result: +0.10 | odd: 1.52x | bet: 0.2 | density(last10)=5/10
[2026-05-07 23:05:47] Before: 19999.0 | After: 19999.1 | Result: +0.10 | odd: 2.84x | bet: 0.2 | density(last10)=4/10
[2026-05-07 23:06:38] Before: 19999.1 | After: 19999.2 | Result: +0.10 | odd: 3.82x | bet: 0.2 | density(last10)=4/10
[2026-05-07 23:07:15] Before: 19999.2 | After: 19999.0 | Result: -0.20 | odd: 1.1x | bet: 0.2 | density(last10)=3/10
[2026-05-07 23:08:21] Before: 19999.0 | After: 19998.8 | Result: -0.20 | odd: 1.29x | bet: 0.2 | density(last10)=3/10
[2026-05-07 23:11:00] Before: 19998.8 | After: 19999.0 | Result: +0.20 | odd: 79.55x | bet: 0.2 | density(last10)=2/10
[2026-05-07 23:12:05] Before: 19999.0 | After: 19999.1 | Result: +0.10 | odd: 2.99x | bet: 0.2 | density(last10)=2/10
[2026-05-07 23:12:43] Before: 19999.1 | After: 19998.9 | Result: -0.20 | odd: 1.14x | bet: 0.2 | density(last10)=2/10
[2026-05-07 23:12:52] Before: 19998.9 | After: 19998.7 | Result: -0.20 | odd: 1.0x | bet: 0.2 | density(last10)=3/10
[2026-05-07 23:18:41] Before: 19998.7 | After: 19998.8 | Result: +0.10 | odd: 2.09x | bet: 0.2 | density(last10)=4/10
[2026-05-07 23:19:38] Before: 19998.8 | After: 19998.9 | Result: +0.10 | odd: 2.64x | bet: 0.2 | density(last10)=4/10
[2026-05-07 23:21:36] Before: 19998.9 | After: 19999.0 | Result: +0.10 | odd: 12.13x | bet: 0.2 | density(last10)=3/10
[2026-05-07 23:23:34] Before: 19999.0 | After: 19999.1 | Result: +0.10 | odd: 1.8x | bet: 0.2 | density(last10)=4/10
[2026-05-07 23:25:39] Before: 19999.1 | After: 19998.9 | Result: -0.20 | odd: 1.0x | bet: 0.2 | density(last10)=4/10
[2026-05-07 23:25:51] Before: 19998.9 | After: 19998.7 | Result: -0.20 | odd: 1.26x | bet: 0.2 | density(last10)=4/10
[2026-05-07 23:28:33] Before: 19998.7 | After: 19998.8 | Result: +0.10 | odd: 2.44x | bet: 0.2 | density(last10)=3/10
[2026-05-07 23:29:48] Before: 19998.8 | After: 19998.6 | Result: -0.20 | odd: 1.36x | bet: 0.2 | density(last10)=3/10
[2026-05-07 23:30:07] Before: 19998.6 | After: 19998.4 | Result: -0.20 | odd: 1.02x | bet: 0.2 | density(last10)=3/10
[2026-05-07 23:31:16] Before: 19998.4 | After: 19998.2 | Result: -0.20 | odd: 1.12x | bet: 0.2 | density(last10)=3/10
[2026-05-07 23:32:14] Before: 19998.2 | After: 19998.3 | Result: +0.10 | odd: 2.49x | bet: 0.2 | density(last10)=3/10
[2026-05-07 23:33:27] Before: 19998.3 | After: 19998.4 | Result: +0.10 | odd: 2.53x | bet: 0.2 | density(last10)=3/10
[2026-05-07 23:34:28] Before: 19998.4 | After: 19998.2 | Result: -0.20 | odd: 1.05x | bet: 0.2 | density(last10)=3/10
[2026-05-07 23:36:18] Before: 19998.2 | After: 19998.3 | Result: +0.10 | odd: 4.22x | bet: 0.2 | density(last10)=3/10
[2026-05-07 23:38:43] Before: 19998.3 | After: 19998.1 | Result: -0.20 | odd: 1.0x | bet: 0.2 | density(last10)=1/10
[2026-05-07 23:39:14] Before: 19998.1 | After: 19998.2 | Result: +0.10 | odd: 2.15x | bet: 0.2 | density(last10)=1/10
[2026-05-07 23:39:25] Before: 19998.2 | After: 19998.0 | Result: -0.20 | odd: 1.21x | bet: 0.2 | density(last10)=1/10
[2026-05-07 23:40:12] Before: 19998.0 | After: 19997.8 | Result: -0.20 | odd: 1.48x | bet: 0.2 | density(last10)=2/10
[2026-05-07 23:40:57] Before: 19997.8 | After: 19997.9 | Result: +0.10 | odd: 2.41x | bet: 0.2 | density(last10)=1/10
[2026-05-07 23:47:58] Before: 19997.9 | After: 19998.0 | Result: +0.10 | odd: 16.53x | bet: 0.2 | density(last10)=1/10
[2026-05-07 23:48:29] Before: 19998.0 | After: 19998.1 | Result: +0.10 | odd: 2.2x | bet: 0.2 | density(last10)=1/10
[2026-05-07 23:49:38] Before: 19998.1 | After: 19998.2 | Result: +0.10 | odd: 2.42x | bet: 0.2 | density(last10)=1/10
[2026-05-07 23:51:36] Before: 19998.2 | After: 19998.0 | Result: -0.20 | odd: 1.12x | bet: 0.2 | density(last10)=1/10
[2026-05-07 23:51:50] Before: 19998.0 | After: 19998.1 | Result: +0.10 | odd: 1.57x | bet: 0.2 | density(last10)=1/10
[2026-05-07 23:52:58] Before: 19998.1 | After: 19997.9 | Result: -0.20 | odd: 1.14x | bet: 0.2 | density(last10)=2/10
[2026-05-07 23:55:09] Before: 19997.9 | After: 19998.0 | Result: +0.10 | odd: 1.91x | bet: 0.2 | density(last10)=3/10
[2026-05-07 23:57:10] Before: 19998.0 | After: 19998.1 | Result: +0.10 | odd: 2.69x | bet: 0.2 | density(last10)=3/10
[2026-05-07 23:58:11] Before: 19998.1 | After: 19997.9 | Result: -0.20 | odd: 1.07x | bet: 0.2 | density(last10)=3/10
[2026-05-07 23:59:01] Before: 19997.9 | After: 19998.0 | Result: +0.10 | odd: 8.05x | bet: 0.2 | density(last10)=3/10
[2026-05-08 00:00:09] Before: 19998.0 | After: 19998.1 | Result: +0.10 | odd: 42.39x | bet: 0.2 | density(last10)=3/10
[2026-05-08 00:01:14] Before: 19998.1 | After: 19998.2 | Result: +0.10 | odd: 27.78x | bet: 0.2 | density(last10)=3/10
[2026-05-08 00:03:27] Before: 19998.2 | After: 19998.3 | Result: +0.10 | odd: 7.03x | bet: 0.2 | density(last10)=3/10
[2026-05-08 00:04:14] Before: 19998.3 | After: 19998.1 | Result: -0.20 | odd: 1.37x | bet: 0.2 | density(last10)=3/10
[2026-05-08 00:07:01] Before: 19998.1 | After: 19998.2 | Result: +0.10 | odd: 1.75x | bet: 0.2 | density(last10)=2/10
[2026-05-08 00:07:31] Before: 19998.2 | After: 19998.3 | Result: +0.10 | odd: 1.75x | bet: 0.2 | density(last10)=1/10
[2026-05-08 00:09:24] Before: 19998.3 | After: 19998.1 | Result: -0.20 | odd: 1.03x | bet: 0.2 | density(last10)=1/10
[2026-05-08 00:09:42] Before: 19998.1 | After: 19998.2 | Result: +0.10 | odd: 2.13x | bet: 0.2 | density(last10)=1/10
[2026-05-08 00:12:33] Before: 19998.2 | After: 19998.3 | Result: +0.10 | odd: 1.97x | bet: 0.2 | density(last10)=1/10
[2026-05-08 00:14:05] Before: 19998.3 | After: 19998.1 | Result: -0.20 | odd: 1.07x | bet: 0.2 | density(last10)=1/10
[2026-05-08 00:15:07] Before: 19998.1 | After: 19997.9 | Result: -0.20 | odd: 1.14x | bet: 0.2 | density(last10)=1/10
[2026-05-08 00:16:09] Before: 19997.9 | After: 19998.0 | Result: +0.10 | odd: 33.78x | bet: 0.2 | density(last10)=2/10
[2026-05-08 00:17:59] Before: 19998.0 | After: 19997.8 | Result: -0.20 | odd: 1.14x | bet: 0.2 | density(last10)=3/10
[2026-05-08 00:19:53] Before: 19997.8 | After: 19997.6 | Result: -0.20 | odd: 1.0x | bet: 0.2 | density(last10)=3/10
[2026-05-08 00:20:37] Before: 19997.6 | After: 19997.7 | Result: +0.10 | odd: 16.33x | bet: 0.2 | density(last10)=4/10
[2026-05-08 00:22:01] Before: 19997.7 | After: 19997.8 | Result: +0.10 | odd: 2.04x | bet: 0.2 | density(last10)=5/10
[2026-05-08 00:22:11] Before: 19997.8 | After: 19997.6 | Result: -0.20 | odd: 1.12x | bet: 0.2 | density(last10)=5/10
[2026-05-08 00:22:56] Before: 19997.6 | After: 19997.7 | Result: +0.10 | odd: 1.6x | bet: 0.2 | density(last10)=5/10
[2026-05-08 00:24:01] Before: 19997.7 | After: 19997.8 | Result: +0.10 | odd: 14.38x | bet: 0.2 | density(last10)=5/10
[2026-05-08 00:25:38] Before: 19997.8 | After: 19997.9 | Result: +0.10 | odd: 3.71x | bet: 0.2 | density(last10)=5/10
[2026-05-08 00:26:40] Before: 19997.9 | After: 19998.0 | Result: +0.10 | odd: 4.15x | bet: 0.2 | density(last10)=5/10
[2026-05-08 00:28:06] Before: 19998.0 | After: 19998.1 | Result: +0.10 | odd: 1.54x | bet: 0.2 | density(last10)=5/10
[2026-05-08 00:32:11] Before: 19998.1 | After: 19997.9 | Result: -0.20 | odd: 1.17x | bet: 0.2 | density(last10)=4/10
[2026-05-08 00:36:55] Before: 19997.9 | After: 19998.0 | Result: +0.10 | odd: 1.64x | bet: 0.2 | density(last10)=3/10
[2026-05-08 00:40:21] Before: 19998.0 | After: 19998.2 | Result: +0.20 | odd: 12.74x | bet: 0.2 | density(last10)=3/10
[2026-05-08 00:41:10] Before: 19998.2 | After: 19998.0 | Result: -0.20 | odd: 1.36x | bet: 0.2 | density(last10)=3/10
[2026-05-08 00:42:23] Before: 19998.0 | After: 19997.8 | Result: -0.20 | odd: 1.03x | bet: 0.2 | density(last10)=2/10
[2026-05-08 00:43:05] Before: 19997.8 | After: 19997.9 | Result: +0.10 | odd: 14.65x | bet: 0.2 | density(last10)=2/10
[2026-05-08 00:43:26] Before: 19997.9 | After: 19997.7 | Result: -0.20 | odd: 1.18x | bet: 0.2 | density(last10)=1/10
[2026-05-08 00:43:53] Before: 19997.7 | After: 19997.8 | Result: +0.10 | odd: 4.09x | bet: 0.2 | density(last10)=1/10
[2026-05-08 00:45:39] Before: 19997.8 | After: 19997.6 | Result: -0.20 | odd: 1.2x | bet: 0.2 | density(last10)=0/10
[2026-05-08 00:46:05] Before: 19997.6 | After: 19997.7 | Result: +0.10 | odd: 3.86x | bet: 0.2 | density(last10)=1/10
[2026-05-08 00:47:25] Before: 19997.7 | After: 19997.5 | Result: -0.20 | odd: 1.14x | bet: 0.2 | density(last10)=1/10
[2026-05-08 00:47:55] Before: 19997.5 | After: 19997.6 | Result: +0.10 | odd: 4.99x | bet: 0.2 | density(last10)=1/10
[2026-05-08 00:48:47] Before: 19997.6 | After: 19997.7 | Result: +0.10 | odd: 6.09x | bet: 0.2 | density(last10)=1/10
[2026-05-08 00:50:08] Before: 19997.7 | After: 19997.8 | Result: +0.10 | odd: 3.27x | bet: 0.2 | density(last10)=2/10
[2026-05-08 00:50:35] Before: 19997.8 | After: 19997.6 | Result: -0.20 | odd: 1.0x | bet: 0.2 | density(last10)=2/10
[2026-05-08 00:50:55] Before: 19997.6 | After: 19997.7 | Result: +0.10 | odd: 2.45x | bet: 0.2 | density(last10)=2/10
[2026-05-08 00:52:25] Before: 19997.7 | After: 19997.9 | Result: +0.20 | odd: 1.51x | bet: 0.2 | density(last10)=2/10
[2026-05-08 00:54:25] Before: 19997.9 | After: 19998.0 | Result: +0.10 | odd: 277.3x | bet: 0.2 | density(last10)=2/10
[2026-05-08 00:54:35] Before: 19998.0 | After: 19997.8 | Result: -0.20 | odd: 1.03x | bet: 0.2 | density(last10)=2/10
[2026-05-08 00:54:59] Before: 19997.8 | After: 19997.6 | Result: -0.20 | odd: 1.03x | bet: 0.2 | density(last10)=2/10
[2026-05-08 00:56:35] Before: 19997.6 | After: 19997.7 | Result: +0.10 | odd: 2.24x | bet: 0.2 | density(last10)=2/10
[2026-05-08 00:59:07] Before: 19997.7 | After: 19997.8 | Result: +0.10 | odd: 1.74x | bet: 0.2 | density(last10)=1/10
[2026-05-08 01:00:49] Before: 19997.8 | After: 19997.6 | Result: -0.20 | odd: 1.09x | bet: 0.2 | density(last10)=1/10
[2026-05-08 01:03:13] Before: 19997.6 | After: 19997.7 | Result: +0.10 | odd: 2.29x | bet: 0.2 | density(last10)=2/10
[2026-05-08 01:03:22] Before: 19997.7 | After: 19997.5 | Result: -0.20 | odd: 1.07x | bet: 0.2 | density(last10)=2/10
[2026-05-08 01:05:44] Before: 19997.5 | After: 19997.6 | Result: +0.10 | odd: 2.08x | bet: 0.2 | density(last10)=2/10
[2026-05-08 01:06:07] Before: 19997.6 | After: 19997.7 | Result: +0.10 | odd: 1.52x | bet: 0.2 | density(last10)=2/10
[2026-05-08 01:06:50] Before: 19997.7 | After: 19997.8 | Result: +0.10 | odd: 1.83x | bet: 0.2 | density(last10)=2/10
[2026-05-08 01:07:41] Before: 19997.8 | After: 19997.9 | Result: +0.10 | odd: 2.59x | bet: 0.2 | density(last10)=2/10
[2026-05-08 01:10:34] Before: 19997.9 | After: 19998.0 | Result: +0.10 | odd: 337.69x | bet: 0.2 | density(last10)=2/10
[2026-05-08 01:11:38] Before: 19998.0 | After: 19998.1 | Result: +0.10 | odd: 9.43x | bet: 0.2 | density(last10)=2/10
[2026-05-08 01:13:26] Before: 19998.1 | After: 19998.2 | Result: +0.10 | odd: 2.12x | bet: 0.2 | density(last10)=2/10
[2026-05-08 01:14:50] Before: 19998.2 | After: 19998.0 | Result: -0.20 | odd: 1.07x | bet: 0.2 | density(last10)=1/10
[2026-05-08 01:15:27] Before: 19998.0 | After: 19997.8 | Result: -0.20 | odd: 1.06x | bet: 0.2 | density(last10)=1/10
[2026-05-08 01:16:40] Before: 19997.8 | After: 19997.9 | Result: +0.10 | odd: 8.34x | bet: 0.2 | density(last10)=1/10
[2026-05-08 01:18:49] Before: 19997.9 | After: 19997.7 | Result: -0.20 | odd: 1.37x | bet: 0.2 | density(last10)=2/10
[2026-05-08 01:19:07] Before: 19997.7 | After: 19997.8 | Result: +0.10 | odd: 2.19x | bet: 0.2 | density(last10)=2/10
[2026-05-08 01:19:40] Before: 19997.8 | After: 19997.4 | Result: -0.40 | odd: 1.23x | bet: 0.2 | density(last10)=2/10
[2026-05-08 01:20:23] Before: 19997.4 | After: 19997.5 | Result: +0.10 | odd: 2.61x | bet: 0.2 | density(last10)=2/10
[2026-05-08 01:20:44] Before: 19997.5 | After: 19997.3 | Result: -0.20 | odd: 1.15x | bet: 0.2 | density(last10)=3/10
[2026-05-08 01:23:56] Before: 19997.3 | After: 19997.4 | Result: +0.10 | odd: 2.62x | bet: 0.2 | density(last10)=4/10
[2026-05-08 01:25:02] Before: 19997.4 | After: 19997.2 | Result: -0.20 | odd: 1.48x | bet: 0.2 | density(last10)=4/10
[2026-05-08 01:25:13] Before: 19997.2 | After: 19997.0 | Result: -0.20 | odd: 1.19x | bet: 0.2 | density(last10)=4/10
[2026-05-08 01:25:25] Before: 19997.0 | After: 19996.8 | Result: -0.20 | odd: 1.35x | bet: 0.2 | density(last10)=4/10
[2026-05-08 01:26:49] Before: 19996.8 | After: 19996.6 | Result: -0.20 | odd: 1.08x | bet: 0.2 | density(last10)=2/10
[2026-05-08 01:27:33] Before: 19996.6 | After: 19996.7 | Result: +0.10 | odd: 1.77x | bet: 0.2 | density(last10)=2/10
[2026-05-08 01:30:46] Before: 19996.7 | After: 19996.8 | Result: +0.10 | odd: 1.79x | bet: 0.2 | density(last10)=0/10
[2026-05-08 01:33:13] Before: 19996.8 | After: 19996.9 | Result: +0.10 | odd: 14.51x | bet: 0.2 | density(last10)=1/10
[2026-05-08 01:34:15] Before: 19996.9 | After: 19997.0 | Result: +0.10 | odd: 8.79x | bet: 0.2 | density(last10)=1/10
[2026-05-08 01:37:45] Before: 19997.0 | After: 19997.1 | Result: +0.10 | odd: 6.06x | bet: 0.2 | density(last10)=1/10
[2026-05-08 01:38:47] Before: 19997.1 | After: 19997.2 | Result: +0.10 | odd: 3.5x | bet: 0.2 | density(last10)=1/10
[2026-05-08 01:40:45] Before: 19997.2 | After: 19997.3 | Result: +0.10 | odd: 129.85x | bet: 0.2 | density(last10)=2/10
[2026-05-08 01:41:25] Before: 19997.3 | After: 19997.1 | Result: -0.20 | odd: 1.27x | bet: 0.2 | density(last10)=2/10
[2026-05-08 01:41:34] Before: 19997.1 | After: 19996.9 | Result: -0.20 | odd: 1.0x | bet: 0.2 | density(last10)=2/10
[2026-05-08 01:43:04] Before: 19996.9 | After: 19997.0 | Result: +0.10 | odd: 5.3x | bet: 0.2 | density(last10)=2/10
[2026-05-08 01:45:12] Before: 19997.0 | After: 19996.8 | Result: -0.20 | odd: 1.29x | bet: 0.2 | density(last10)=2/10
[2026-05-08 01:46:41] Before: 19996.8 | After: 19996.9 | Result: +0.10 | odd: 1.9x | bet: 0.2 | density(last10)=2/10
[2026-05-08 01:46:59] Before: 19996.9 | After: 19997.0 | Result: +0.10 | odd: 2.07x | bet: 0.2 | density(last10)=2/10
[2026-05-08 01:47:30] Before: 19997.0 | After: 19997.1 | Result: +0.10 | odd: 1.78x | bet: 0.2 | density(last10)=2/10
[2026-05-08 01:47:56] Before: 19997.1 | After: 19997.2 | Result: +0.10 | odd: 1.8x | bet: 0.2 | density(last10)=3/10
[2026-05-08 01:49:49] Before: 19997.2 | After: 19997.3 | Result: +0.10 | odd: 1.65x | bet: 0.2 | density(last10)=4/10
[2026-05-08 01:52:24] Before: 19997.3 | After: 19997.3 | Result: +0.00 | odd: 1.66x | bet: 0.2 | density(last10)=3/10
[2026-05-08 01:53:17] Before: 19997.4 | After: 19997.2 | Result: -0.20 | odd: 1.46x | bet: 0.2 | density(last10)=3/10
[2026-05-08 01:53:50] Before: 19997.2 | After: 19997.2 | Result: +0.00 | odd: 1.15x | bet: 0.2 | density(last10)=3/10
[2026-05-08 01:55:24] Before: 19997.2 | After: 19997.2 | Result: +0.00 | odd: 11.65x | bet: 0.2 | density(last10)=4/10
[2026-05-08 01:58:26] Before: 19997.2 | After: 19997.2 | Result: +0.00 | odd: 2.25x | bet: 0.2 | density(last10)=2/10
[2026-05-08 01:59:11] Before: 19997.2 | After: 19997.2 | Result: +0.00 | odd: 3.15x | bet: 0.2 | density(last10)=2/10
[2026-05-08 02:01:29] Before: 19997.2 | After: 19997.2 | Result: +0.00 | odd: 2.41x | bet: 0.2 | density(last10)=3/10
[2026-05-08 02:01:38] Before: 19997.2 | After: 19997.2 | Result: +0.00 | odd: 1.0x | bet: 0.2 | density(last10)=3/10
[2026-05-08 02:02:16] Before: 19997.2 | After: 19997.2 | Result: +0.00 | odd: 1.25x | bet: 0.2 | density(last10)=3/10
[2026-05-08 02:02:35] Before: 19997.2 | After: 19997.2 | Result: +0.00 | odd: 2.41x | bet: 0.2 | density(last10)=3/10
[2026-05-08 02:02:54] Before: 19997.2 | After: 19997.2 | Result: +0.00 | odd: 1.05x | bet: 0.2 | density(last10)=4/10
[2026-05-08 02:03:18] Before: 19997.2 | After: 19997.2 | Result: +0.00 | odd: 1.71x | bet: 0.2 | density(last10)=4/10
[2026-05-08 02:05:26] Before: 19997.2 | After: 19997.2 | Result: +0.00 | odd: 1.92x | bet: 0.2 | density(last10)=5/10
[2026-05-08 02:08:17] Before: 19997.2 | After: 19997.2 | Result: +0.00 | odd: 2.14x | bet: 0.2 | density(last10)=5/10
[2026-05-08 02:09:59] Before: 19997.2 | After: 19997.2 | Result: +0.00 | odd: 5.74x | bet: 0.2 | density(last10)=5/10
[2026-05-08 02:10:36] Before: 19997.2 | After: 19997.2 | Result: +0.00 | odd: 1.25x | bet: 0.2 | density(last10)=5/10
[2026-05-08 02:11:03] Before: 19997.2 | After: 19997.2 | Result: +0.00 | odd: 1.95x | bet: 0.2 | density(last10)=6/10
[2026-05-08 02:12:14] Before: 19997.2 | After: 19997.2 | Result: +0.00 | odd: 2.22x | bet: 0.2 | density(last10)=5/10
[2026-05-08 02:17:45] Before: 5.02 | After: 4.76 | Result: -0.26 | odd: 4.76x | bet: 0.2 | density(last10)=0/4
[2026-05-08 02:19:07] Before: 16.21 | After: 1.76 | Result: -14.45 | odd: 1.76x | bet: 0.2 | density(last10)=0/7
[2026-05-08 02:22:19] Before: 3.88 | After: 8.08 | Result: +4.20 | odd: 8.08x | bet: 0.2 | density(last10)=0/10
[2026-05-08 02:26:49] Before: 1.0 | After: 49.77 | Result: +48.77 | odd: 49.77x | bet: 0.2 | density(last10)=0/10
[2026-05-08 02:26:59] Before: 49.77 | After: 1.06 | Result: -48.71 | odd: 1.06x | bet: 0.2 | density(last10)=0/10
[2026-05-08 02:28:07] Before: 1.0 | After: 19.63 | Result: +18.63 | odd: 19.63x | bet: 0.2 | density(last10)=2/10
[2026-05-08 02:28:16] Before: 19.63 | After: 1.0 | Result: -18.63 | odd: 1.0x | bet: 0.2 | density(last10)=2/10
[2026-05-08 02:29:26] Before: 1.0 | After: 1.51 | Result: +0.51 | odd: 1.51x | bet: 0.2 | density(last10)=3/10
[2026-05-08 02:30:08] Before: 1.03 | After: 1.63 | Result: +0.60 | odd: 1.63x | bet: 0.2 | density(last10)=5/10
[2026-05-08 02:30:56] Before: 5.86 | After: 1.9 | Result: -3.96 | odd: 1.9x | bet: 0.2 | density(last10)=5/10
[2026-05-08 02:32:49] Before: 1.79 | After: 3.0 | Result: +1.21 | odd: 3.0x | bet: 0.2 | density(last10)=5/10
[2026-05-08 02:33:21] Before: 1.0 | After: 1.01 | Result: +0.01 | odd: 1.01x | bet: 0.2 | density(last10)=5/10
[2026-05-08 02:34:42] Before: 5.87 | After: 4.02 | Result: -1.85 | odd: 4.02x | bet: 0.2 | density(last10)=5/10
[2026-05-08 02:35:02] Before: 1.01 | After: 1.27 | Result: +0.26 | odd: 1.27x | bet: 0.2 | density(last10)=6/10
[2026-05-08 02:37:46] Before: 1.13 | After: 1.04 | Result: -0.09 | odd: 1.04x | bet: 0.2 | density(last10)=5/10
[2026-05-08 02:38:12] Before: 1.93 | After: 1.0 | Result: -0.93 | odd: 1.0x | bet: 0.2 | density(last10)=6/10
[2026-05-08 02:38:50] Before: 4.69 | After: 1.05 | Result: -3.64 | odd: 1.05x | bet: 0.2 | density(last10)=6/10
[2026-05-08 02:39:27] Before: 1.05 | After: 8.41 | Result: +7.36 | odd: 8.41x | bet: 0.2 | density(last10)=6/10
[2026-05-08 02:44:04] Before: 9.22 | After: 7.84 | Result: -1.38 | odd: 7.84x | bet: 0.2 | density(last10)=4/10
[2026-05-08 02:45:22] Before: 4.74 | After: 25.08 | Result: +20.34 | odd: 25.08x | bet: 0.2 | density(last10)=4/10
[2026-05-08 02:46:30] Before: 5.59 | After: 4.05 | Result: -1.54 | odd: 4.05x | bet: 0.2 | density(last10)=4/10
[2026-05-08 02:48:09] Before: 10.31 | After: 7.66 | Result: -2.65 | odd: 7.66x | bet: 0.2 | density(last10)=4/10
